FID,Lon,Lat,Title,Date,Start_Time,End_Date,End_Time,All_day_ev,Reminder_o,Descriptio,Location
1634,-72.78538409,41.66855343,NEW BRITAIN - YMCA,12/20/2023 0:00,10:15:00 AM,12/20/2023 0:00,11:00:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Wednesday, <b>10:15-11AM</b><u></u>","50 High St, New Britain, CT 06051, USA"
1635,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,1/10/2023 0:00,10:15:00 AM,1/10/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1636,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,1/24/2023 0:00,10:15:00 AM,1/24/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1637,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,2/7/2023 0:00,10:15:00 AM,2/7/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1638,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,2/21/2023 0:00,10:15:00 AM,2/21/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1639,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,3/7/2023 0:00,10:15:00 AM,3/7/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1640,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,3/21/2023 0:00,10:15:00 AM,3/21/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1641,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,4/4/2023 0:00,10:15:00 AM,4/4/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1642,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,4/18/2023 0:00,10:15:00 AM,4/18/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1643,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,5/2/2023 0:00,10:15:00 AM,5/2/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1644,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,5/16/2023 0:00,10:15:00 AM,5/16/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
1645,-72.79824436,41.69829934,NEW BRITAIN - HA Scarlett Drive,5/30/2023 0:00,10:15:00 AM,5/30/2023 0:00,10:45:00 AM,FALSE,FALSE,"<u></u>Every 2 weeks on Tuesday, <b>10:15-10:45AM</b><br><br>Last parking lot on the right.<br><u></u>","43 Scarlett Dr, New Britain, CT 06053, USA"
